38469386,"3429 228th St SW",Brier,WA,98036,53061,SingleFamily,2015,379600.0,1999,13503,2704,3.0,4,12/09/2016,595500,586741,12/30/2016,-509,539802,616078,0,Brier
38469400,"22710 32nd Ave W",Brier,WA,98036,53061,SingleFamily,2015,300300.0,1964,12196,1682,2.0,4,10/06/2016,455000,447845,12/30/2016,-2524,425453,470237,0,Brier
38469455,"21002 36th Ave W",Lynnwood,WA,98036,53061,SingleFamily,2015,281100.0,1965,8276,1267,1.1,3,10/31/2016,363000,372509,12/30/2016,2441,350158,391134,0,"Alderwood Manor"
38469457,"20929 36th Ave W",Lynnwood,WA,98036,53061,SingleFamily,2015,248100.0,1964,8276,1708,1.75,3,02/22/2016,345000,382033,12/30/2016,-9,362931,416416,0,"Alderwood Manor"
38469622,"20311 Poplar Way",Lynnwood,WA,98036,53061,SingleFamily,2015,232200.0,1929,10018,2498,1.1,5,08/17/2016,355000,387435,12/30/2016,-39,364189,430053,0,"Alderwood Manor"
38469715,"3630 172nd St SW",Lynnwood,WA,98037,53061,SingleFamily,2015,253000.0,1965,11325,1780,2.0,3,09/09/2016,395000,412909,12/30/2016,74,392264,437684,0,Lynnwood
38469733,"17733 Spruce Way",Lynnwood,WA,98037,53061,SingleFamily,2015,247400.0,1981,10018,1828,3.0,4,02/19/2016,415000,483973,12/30/2016,968,450095,513011,0,Lynnwood
38469740,"17423 Spruce Way",Lynnwood,WA,98037,53061,SingleFamily,2015,313200.0,1993,8276,1839,3.0,3,01/07/2016,310000,433536,12/30/2016,2632,411859,455213,0,Lynnwood
38469823,"4111 173rd St SW",Lynnwood,WA,98037,53061,SingleFamily,2015,338900.0,1994,15681,2451,3.0,3,08/22/2016,480000,485625,12/30/2016,2847,461344,509906,0,Lynnwood
38469835,"17408 Spruce Way",Lynnwood,WA,98037,53061,SingleFamily,2015,316000.0,1988,19166,2116,2.0,3,08/31/2016,454000,455885,12/30/2016,-112,433091,478679,0,Lynnwood
38469843,"17530 Spruce Way",Lynnwood,WA,98037,53061,SingleFamily,2015,323600.0,1961,13761,2111,2.0,4,09/02/2016,430000,450230,12/30/2016,-1492,427719,472741,0,Lynnwood
38469851,"17702 Spruce Way",Lynnwood,WA,98037,53061,SingleFamily,2015,306500.0,1964,19602,1953,2.0,4,11/18/2016,420000,443595,12/30/2016,-3343,421415,465775,0,Lynnwood
38469939,"4305 170th Pl SW",Lynnwood,WA,98037,53061,SingleFamily,2015,308400.0,1994,15970,2822,2.0,3,08/31/2016,551000,567385,12/30/2016,11028,493625,595754,0,Lynnwood
38470989,"20015 8th Dr SE",Bothell,WA,98012,53061,SingleFamily,2015,416500.0,1998,13503,2750,3.0,4,03/22/2016,585000,625745,12/30/2016,2643,594458,657032,0,Bothell
38470990,"20011 8th Dr SE",Bothell,WA,98012,53061,SingleFamily,2015,378200.0,1998,17858,2180,3.0,4,03/21/2016,552700,585510,12/30/2016,6476,556235,614785,0,Bothell
38471342,"215 Hubbard Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,264900.0,1966,7405,2192,3.0,3,05/26/2016,439950,419030,12/30/2016,5786,381317,448362,0,"Alderwood Manor"
38471343,"20933 3rd Ave W",Lynnwood,WA,98036,53061,SingleFamily,2015,290500.0,1964,13503,1250,2.0,4,03/28/2016,387000,410263,12/30/2016,3690,389750,430776,0,"Alderwood Manor"
38471353,"207 212th St SW",Bothell,WA,98021,53061,SingleFamily,2015,368500.0,1998,12632,2316,2.5,4,08/31/2016,498000,514643,12/30/2016,2483,483764,540375,0,"Alderwood Manor"
38471368,"20809 Damson Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,308300.0,1978,23086,2538,3.0,4,06/13/2016,410000,478608,12/30/2016,2526,454678,512111,0,"Alderwood Manor"
38471395,"407 216th St SW",Bothell,WA,98021,53061,SingleFamily,2015,216600.0,1959,11325,1300,2.0,3,01/15/2016,425000,368571,12/30/2016,1855,346457,387000,0,"Alderwood Manor"
38471403,"21322 Damson Rd",Bothell,WA,98021,53061,SingleFamily,2015,362300.0,1996,9583,2000,3.0,3,08/05/2016,515000,489637,12/30/2016,2384,465155,533704,0,"Alderwood Manor"
38471458,"825 Logan Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,273100.0,1977,21780,2288,3.0,3,09/09/2016,443500,473253,12/30/2016,2109,435393,496916,0,"Alderwood Manor"
38471468,"1102 Crawford Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,245300.0,1955,13939,977,1.0,2,05/13/2016,285500,308683,12/30/2016,758,280902,327204,0,"Alderwood Manor"
38471497,"1331 Logan Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,280500.0,1992,20908,1648,3.0,3,09/20/2016,385000,433596,12/30/2016,-2134,403244,455276,0,"Alderwood Manor"
38471846,"21559 36th Ave W",Brier,WA,98036,53061,SingleFamily,2015,348200.0,1988,16988,1654,3.0,3,02/02/2016,469000,515027,12/30/2016,2461,489276,540778,0,Brier
38471948,"2910 226th St SW",Brier,WA,98036,53061,SingleFamily,2015,363000.0,1989,12632,1931,2.0,3,07/07/2016,467000,486139,12/30/2016,982,461832,510446,0,Brier
38471996,"22206 Locust Way",Brier,WA,98036,53061,SingleFamily,2015,290100.0,1930,21913,1647,2.0,3,06/03/2016,540000,428273,12/30/2016,-946,402577,471100,0,Brier
38472040,"22213 Locust Way",Lynnwood,WA,98036,53061,SingleFamily,2015,246800.0,1971,8276,1440,2.0,3,05/31/2016,375000,374556,12/30/2016,1073,355828,393284,0,Brier
38472575,"227 225th St SW",Bothell,WA,98021,53061,SingleFamily,2015,270100.0,1975,7405,1288,1.0,3,07/29/2016,387000,391974,12/30/2016,2632,372375,411573,0,Bothell
38472623,"102 224th St SW",Bothell,WA,98021,53061,SingleFamily,2015,248600.0,1975,8276,1836,1.75,4,01/20/2016,365000,408097,12/30/2016,2421,387692,432583,0,Bothell
38472630,"231 225th Pl SW",Bothell,WA,98021,53061,SingleFamily,2015,312100.0,1975,7840,2148,3.0,5,11/15/2016,474000,472356,12/30/2016,1558,448738,495974,0,Bothell
38472839,"21412 92nd Ave W",Edmonds,WA,98020,53061,SingleFamily,2015,341000.0,1958,9147,1975,3.0,4,05/31/2016,435000,489225,12/30/2016,4072,464764,518579,0,Edmonds
38473643,"22711 Brier Rd",Brier,WA,98036,53061,SingleFamily,2015,235300.0,1942,32234,913,1.0,2,05/25/2016,250000,327124,12/30/2016,4764,307497,343480,0,Brier
38474245,"1405 211th Pl SW",Lynnwood,WA,98036,53061,SingleFamily,2015,264100.0,1966,8276,1800,1.75,4,05/31/2016,387950,408256,12/30/2016,1554,383761,432751,0,"Alderwood Manor"
38474269,"19517 Winesap Ln",Bothell,WA,98012,53061,SingleFamily,2015,215200.0,1963,10454,1208,1.0,3,06/08/2016,365500,370593,12/30/2016,713,352063,389123,0,Bothell
38474426,"15326 50th Pl W",Edmonds,WA,98026,53061,SingleFamily,2015,292200.0,1965,20473,1540,2.0,3,07/06/2016,325000,408445,12/30/2016,-31,383938,432952,0,"Picnic Point-North Lynnwood"
